	Gene	padj	FC	Tissue
26417	XRCC6BP1	0.022314725	-0.411223857	Inh_Neuron
26418	ZMIZ2	0.022321009	0.341425101	Inh_Neuron
26419	COG1	0.022321009	0.00190494	Inh_Neuron
26420	ACCS	0.022364085	-0.643464852	Inh_Neuron
26421	CLK3	0.022369092	-0.110954915	Inh_Neuron
26422	ZNF667	0.022369092	0.420388502	Inh_Neuron
26423	ZNF711	0.022408699	0.139928047	Inh_Neuron
26424	TMEM229B	0.022506491	0.471902844	Inh_Neuron
26425	CH507-9B2.9	0.022528585	-0.529448385	Inh_Neuron
26426	CAD	0.022570352	0.072709739	Inh_Neuron
26427	GS1-114I9.3	0.022570352	0.205875904	Inh_Neuron
26428	GPATCH1	0.02258029	-0.533482448	Inh_Neuron
26429	ACADS	0.022598659	-0.8012242	Inh_Neuron
26430	ANKRD26	0.022668008	0.203694546	Inh_Neuron
26431	FAM127C	0.022678696	-0.936120267	Inh_Neuron
26432	NME6	0.022722314	0.087860064	Inh_Neuron
26433	C1QL1	0.022798327	0.486227193	Inh_Neuron
26434	MMS22L	0.022848282	0.061682867	Inh_Neuron
26435	ASB6	0.022862438	0.513852563	Inh_Neuron
26436	MED20	0.022892082	0.238095678	Inh_Neuron
26437	ECT2	0.022951262	0.704651118	Inh_Neuron
26438	UBAP2L	0.022969698	0.206546484	Inh_Neuron
26439	GPR137	0.022979764	0.56718183	Inh_Neuron
26440	LMF2	0.022980762	0.594341717	Inh_Neuron
26441	GUCA1C	0.022980864	-1.501455663	Inh_Neuron
26442	IK	0.022980864	0.191381558	Inh_Neuron
26443	JUND	0.022980864	0.369414629	Inh_Neuron
26444	RABGGTA	0.023018014	0.019243234	Inh_Neuron
26445	TRMT12	0.023031589	-0.263860042	Inh_Neuron
26446	ZNF414	0.023098766	-0.102422737	Inh_Neuron
26447	PARP11	0.023140916	0.166208901	Inh_Neuron
26448	NXT1	0.023150164	-0.459903025	Inh_Neuron
26449	WDR6	0.023183162	0.213695533	Inh_Neuron
26450	WDR35	0.023193512	-0.047188787	Inh_Neuron
26451	ARRDC3	0.023247613	0.11670394	Inh_Neuron
26452	LRP1B	0.023254531	0.118722262	Inh_Neuron
26453	CLDN16	0.023304265	-0.462775163	Inh_Neuron
26454	TCOF1	0.023366624	0.268379204	Inh_Neuron
26455	USP38	0.023413142	0.166726111	Inh_Neuron
26456	ZNF774	0.023440314	-0.084838979	Inh_Neuron
26457	ERN1	0.023474212	0.137178486	Inh_Neuron
26458	MAN1B1	0.023540373	0.383436562	Inh_Neuron
26459	SLC19A2	0.02359959	0.281298084	Inh_Neuron
26460	GNRHR	0.02359959	1.968335856	Inh_Neuron
26461	ZNF627	0.023637423	-0.044618221	Inh_Neuron
26462	RNF43	0.023653709	-1.835765864	Inh_Neuron
26463	EBF4	0.023725601	0.246892798	Inh_Neuron
26464	CD101	0.023741125	-0.224768197	Inh_Neuron
26465	C4orf19	0.023763722	-0.626196462	Inh_Neuron
26466	GEM	0.023775548	-1.269768619	Inh_Neuron
26467	BCAT2	0.023874278	0.05958257	Inh_Neuron
26468	MORC4	0.023909244	-0.088826412	Inh_Neuron
26469	FRK	0.023915644	-0.598702453	Inh_Neuron
26470	SLC25A24	0.023919034	0.213990903	Inh_Neuron
26471	ARHGEF38	0.023965873	-0.762943946	Inh_Neuron
26472	SCAF4	0.023971177	0.023748253	Inh_Neuron
26473	DPP9	0.023974793	0.29202131	Inh_Neuron
26474	DST	0.024001594	0.125232588	Inh_Neuron
26475	TADA1	0.024003287	0.007779343	Inh_Neuron
26476	RBM15	0.024004313	-0.155679023	Inh_Neuron
26477	TBC1D2B	0.024004313	-0.039384389	Inh_Neuron
26478	PKD1L3	0.024021098	-0.658985258	Inh_Neuron
26479	ZNF229	0.024069231	-0.657805016	Inh_Neuron
26480	TCF7L2	0.024129209	0.1397215	Inh_Neuron
26481	DDX11	0.024154524	-0.202677277	Inh_Neuron
26482	MAP3K10	0.024252161	0.178930344	Inh_Neuron
26483	ZNF346	0.024295183	0.307283489	Inh_Neuron
26484	FCGRT	0.024334914	2.143837982	Inh_Neuron
26485	ENPP4	0.024356499	0.447012004	Inh_Neuron
26486	RALB	0.024358188	0.147242802	Inh_Neuron
26487	PAPD7	0.024358188	0.042722739	Inh_Neuron
26488	PLK1	0.024445046	0.01519609	Inh_Neuron
26489	CIRH1A	0.024447808	-0.002212969	Inh_Neuron
26490	SELO	0.024487103	0.139011071	Inh_Neuron
26491	RTN4R	0.024529872	0.018662611	Inh_Neuron
26492	MEMO1	0.02453363	0.293739631	Inh_Neuron
26493	SMNDC1	0.024536002	0.430533958	Inh_Neuron
26494	NCAPG2	0.024645831	-0.27909148	Inh_Neuron
26495	ILVBL	0.024652171	0.467518856	Inh_Neuron
26496	FBXL3	0.024715011	0.565557959	Inh_Neuron
26497	ASF1B	0.024719579	-1.600047488	Inh_Neuron
26498	CTPS2	0.024724349	0.230406672	Inh_Neuron
26499	DDX59	0.024737266	0.184163845	Inh_Neuron
26500	TFEB	0.024780904	-0.112962717	Inh_Neuron
26501	TH	0.024817404	-4.616869764	Inh_Neuron
26502	RRH	0.024857919	-0.065858274	Inh_Neuron
26503	ZNF250	0.024882218	0.274115566	Inh_Neuron
26504	UFSP1	0.024915356	-2.842186024	Inh_Neuron
26505	TTN	0.02491813	0.164665708	Inh_Neuron
26506	MET	0.025004199	-0.193672873	Inh_Neuron
26507	TULP2	0.025057421	-1.353004715	Inh_Neuron
26508	SEPSECS	0.025091777	-0.25123386	Inh_Neuron
26509	MVP	0.025133569	-0.300860259	Inh_Neuron
26510	FKBP14	0.025155592	-0.127230481	Inh_Neuron
26511	FAAH	0.025182029	0.492790183	Inh_Neuron
26512	MCEE	0.025187698	-0.291807081	Inh_Neuron
26513	CCDC189	0.025187698	-0.039979144	Inh_Neuron
26514	AP5B1	0.025189527	-1.13677854	Inh_Neuron
26515	TBKBP1	0.025207449	0.308972036	Inh_Neuron
26516	TRIM68	0.025247603	0.075625	Inh_Neuron
26517	NOMO2	0.025260466	-0.08426747	Inh_Neuron
26518	ANXA5	0.025346497	0.379548573	Inh_Neuron
26519	SPX	0.025350178	-0.52194279	Inh_Neuron
26520	PCDHB11	0.025400417	-1.874716681	Inh_Neuron
26521	C4orf32	0.025430448	0.351156754	Inh_Neuron
26522	PAM16	0.02543148	-0.010443952	Inh_Neuron
26523	RP11-295P9.13	0.025450114	0.191794115	Inh_Neuron
26524	CYB561D1	0.025452122	-0.187753402	Inh_Neuron
26525	MPND	0.025519206	0.050768287	Inh_Neuron
26526	ZNF561	0.025659293	0.422994111	Inh_Neuron
26527	MAD2L1BP	0.02582588	0.011380651	Inh_Neuron
26528	COG2	0.025827239	0.062922648	Inh_Neuron
26529	H2AFX	0.025942089	0.254642689	Inh_Neuron
26530	EXOSC2	0.025998421	-0.154189735	Inh_Neuron
26531	WDR76	0.026011542	-0.350882685	Inh_Neuron
26532	RNASEH2A	0.026055377	-1.031708774	Inh_Neuron
26533	SMPD3	0.026078484	-0.019909975	Inh_Neuron
26534	SLC2A9	0.026105589	0.162745898	Inh_Neuron
26535	RNF152	0.026151952	-0.043035092	Inh_Neuron
26536	CNNM3	0.026156697	0.050632563	Inh_Neuron
26537	BORCS6	0.026162757	0.169163285	Inh_Neuron
26538	ADAM15	0.026192702	0.008359512	Inh_Neuron
26539	POFUT2	0.02621064	0.009084332	Inh_Neuron
26540	AAED1	0.026217367	-1.574826069	Inh_Neuron
26541	SPATC1L	0.026243553	-0.280766053	Inh_Neuron
26542	CDC23	0.026273335	0.071036534	Inh_Neuron
26543	TMED7-TICAM2	0.026321782	0.425000501	Inh_Neuron
26544	KLF6	0.026321782	0.097061014	Inh_Neuron
26545	CNTD1	0.026331921	-1.044773084	Inh_Neuron
26546	C9orf84	0.026333468	-0.491527757	Inh_Neuron
26547	ADAMTS6	0.026338303	0.170527886	Inh_Neuron
26548	STAB2	0.026345424	0.12554496	Inh_Neuron
26549	GCNT1	0.026365054	-0.379333057	Inh_Neuron
26550	CEP152	0.026384647	0.097713708	Inh_Neuron
26551	TMEM74B	0.026388931	0.491962	Inh_Neuron
26552	NAGPA	0.026392524	0.314897082	Inh_Neuron
26553	NDRG1	0.026399029	0.065625422	Inh_Neuron
26554	SPANXA1	0.026419097	0.126331964	Inh_Neuron
26555	DENND3	0.026429079	-0.197403228	Inh_Neuron
26556	MTSS1L	0.026429079	0.312990442	Inh_Neuron
26557	MINK1	0.026429079	0.329193573	Inh_Neuron
26558	JMJD8	0.0264513	0.311660703	Inh_Neuron
26559	ANXA4	0.026457387	-0.091297751	Inh_Neuron
26560	ARAP1	0.02651264	0.352352902	Inh_Neuron
26561	CNGB3	0.026513526	0.228701957	Inh_Neuron
26562	AUNIP	0.02654684	0.218583488	Inh_Neuron
26563	HAUS5	0.02654684	-0.545300861	Inh_Neuron
26564	ZNF140	0.026591571	0.444895733	Inh_Neuron
26565	RPUSD1	0.026591701	0.183242007	Inh_Neuron
26566	RP11-505K9.4	0.026600151	-0.260156399	Inh_Neuron
26567	HSPG2	0.026621955	-0.000386786	Inh_Neuron
26568	FZR1	0.026621955	0.543806269	Inh_Neuron
26569	TRAF5	0.026634226	0.047576291	Inh_Neuron
26570	HDX	0.026663991	0.327441777	Inh_Neuron
26571	TEX14	0.026668669	0.108796199	Inh_Neuron
26572	DFFB	0.026679668	0.107263396	Inh_Neuron
26573	TMEM43	0.026679843	-0.510648535	Inh_Neuron
26574	MUL1	0.026701565	0.120784611	Inh_Neuron
26575	DPH3	0.026751837	0.56209089	Inh_Neuron
26576	CNBD1	0.026754672	0.287879096	Inh_Neuron
26577	FERMT1	0.026831978	-0.310353943	Inh_Neuron
26578	CAPN3	0.026838091	0.310668413	Inh_Neuron
26579	ZNF789	0.026904909	0.195456462	Inh_Neuron
26580	NEB	0.026917185	-0.317133466	Inh_Neuron
26581	IRF2BP1	0.026979578	0.055551678	Inh_Neuron
26582	RP6-24A23.6	0.027006833	-2.140195376	Inh_Neuron
26583	AP1AR	0.027040704	0.061370696	Inh_Neuron
26584	ZMAT1	0.027040704	0.446939298	Inh_Neuron
26585	PLK4	0.027074665	-1.79484233	Inh_Neuron
26586	RP11-302B13.5	0.027099418	-0.043959674	Inh_Neuron
26587	LIN7C	0.027167362	0.296052567	Inh_Neuron
26588	PDGFB	0.027233455	-0.443073064	Inh_Neuron
26589	C20orf96	0.027249957	-0.913812474	Inh_Neuron
26590	RP11-1021N1.1	0.027270181	0.232144737	Inh_Neuron
26591	TMEM234	0.02727023	0.002740632	Inh_Neuron
26592	BDNF	0.027366211	-0.317092579	Inh_Neuron
26593	ITGA10	0.027374493	-0.01044218	Inh_Neuron
26594	ZNF256	0.027378842	-1.421185119	Inh_Neuron
26595	DHX40	0.027439572	-0.022475842	Inh_Neuron
26596	CERS4	0.027456145	0.25901145	Inh_Neuron
26597	C11orf65	0.027467751	-0.075090176	Inh_Neuron
26598	PRR12	0.027493768	0.041274833	Inh_Neuron
26599	SP3	0.027506509	0.368648173	Inh_Neuron
26600	AOAH	0.02751472	-0.185237866	Inh_Neuron
26601	LIG4	0.027623958	0.048589013	Inh_Neuron
26602	C3orf49	0.027632971	-1.254414215	Inh_Neuron
26603	FBLN2	0.027649961	-0.80453041	Inh_Neuron
26604	TOMM34	0.027649961	0.243970292	Inh_Neuron
26605	RGS8	0.027677084	0.134574673	Inh_Neuron
26606	DUSP5	0.027726355	-0.272238349	Inh_Neuron
26607	KIAA0100	0.027765549	0.15952142	Inh_Neuron
26608	ABCG5	0.027786471	-0.481479513	Inh_Neuron
26609	CHRNA4	0.027788756	0.514521058	Inh_Neuron
26610	BCAR1	0.027815271	0.323192184	Inh_Neuron
26611	FUOM	0.027865254	-2.946788532	Inh_Neuron
26612	CUL7	0.027872825	0.581075874	Inh_Neuron
26613	PLPP6	0.027889402	-0.242580605	Inh_Neuron
26614	RP3-461F17.3	0.027905841	-0.189401876	Inh_Neuron
26615	ASB5	0.027919849	-0.693929159	Inh_Neuron
26616	RBM18	0.027985643	0.604718563	Inh_Neuron
26617	PAPSS2	0.028015984	-0.120236721	Inh_Neuron
26618	KLHL21	0.028065922	0.24618515	Inh_Neuron
26619	RP11-552F3.12	0.028065922	-0.793895498	Inh_Neuron
26620	TPX2	0.028065922	-1.063849256	Inh_Neuron
26621	SUGP1	0.0281195	0.442356347	Inh_Neuron
26622	CKS1B	0.028126208	-1.532295227	Inh_Neuron
26623	NEDD4	0.028132476	-0.28057222	Inh_Neuron
26624	PLEKHH2	0.028132541	-0.070334348	Inh_Neuron
26625	EFHC1	0.028168621	0.419097519	Inh_Neuron
26626	ANK2	0.028204412	0.080891113	Inh_Neuron
26627	OSGIN1	0.028204412	-2.518073751	Inh_Neuron
26628	RP11-58C22.1	0.02821576	0.21673853	Inh_Neuron
26629	TPO	0.028222413	-2.758733474	Inh_Neuron
26630	SIM2	0.028235523	-2.259748904	Inh_Neuron
26631	CHIC2	0.028245752	0.086302172	Inh_Neuron
26632	EREG	0.028245752	-2.124497666	Inh_Neuron
26633	APBA3	0.028247718	0.308568717	Inh_Neuron
26634	PCDHB6	0.028255985	-2.006999529	Inh_Neuron
26635	TIGD3	0.028257791	-0.922553221	Inh_Neuron
26636	KCTD10	0.028281893	0.3418296	Inh_Neuron
26637	RBBP9	0.028281893	0.280570029	Inh_Neuron
26638	ALYREF	0.028284472	-1.755239628	Inh_Neuron
26639	C1QTNF6	0.028313015	-0.365521564	Inh_Neuron
26640	MRVI1	0.028318765	-2.284799718	Inh_Neuron
26641	ZNF470	0.028323764	0.596544141	Inh_Neuron
26642	SEMA4F	0.02837637	-0.083462869	Inh_Neuron
26643	CBX8	0.028430559	-0.527437659	Inh_Neuron
26644	SCX	0.028479879	1.204559846	Inh_Neuron
26645	FOXD4	0.028613772	-2.793154417	Inh_Neuron
26646	EARS2	0.028616643	-0.117103827	Inh_Neuron
26647	ENO3	0.028713251	-0.549919351	Inh_Neuron
26648	CKAP2L	0.028736702	-2.610418165	Inh_Neuron
26649	EIF2S3L	0.028750262	0.088611735	Inh_Neuron
26650	TNFRSF10B	0.028783653	-1.67390612	Inh_Neuron
26651	RAB24	0.028839623	-0.191898646	Inh_Neuron
26652	ZKSCAN2	0.028839623	0.276231184	Inh_Neuron
26653	THAP8	0.028870447	-0.198290486	Inh_Neuron
26654	SRRT	0.028905192	0.036581728	Inh_Neuron
26655	CLDN4	0.028922835	-0.791315945	Inh_Neuron
26656	FARP2	0.028930005	0.241663302	Inh_Neuron
26657	DXO	0.028931922	-0.053830838	Inh_Neuron
26658	TAF7L	0.029057875	-0.921377247	Inh_Neuron
26659	INPP5E	0.029124042	0.313037418	Inh_Neuron
26660	PPP1R14A	0.029146946	0.368502747	Inh_Neuron
26661	NXF1	0.029235038	0.121361593	Inh_Neuron
26662	SLC35A2	0.029295206	0.002358998	Inh_Neuron
26663	ZNF529	0.029316162	0.199005689	Inh_Neuron
26664	HIRA	0.029396613	0.113105461	Inh_Neuron
26665	MTRNR2L3	0.029530054	1.234375162	Inh_Neuron
26666	ADSL	0.029556673	-0.239085166	Inh_Neuron
26667	ZNF2	0.029569474	-0.665384398	Inh_Neuron
26668	DUSP4	0.029573908	-0.020599825	Inh_Neuron
26669	CORO7	0.029594942	-1.96509434	Inh_Neuron
26670	CNKSR1	0.029598443	-0.023667969	Inh_Neuron
26671	SPATC1	0.02960828	-1.288427239	Inh_Neuron
26672	IGF2BP2	0.029644833	-0.877900491	Inh_Neuron
26673	GRN	0.029650579	0.564900381	Inh_Neuron
26674	RASGRP4	0.02967132	-0.342616025	Inh_Neuron
26675	AKAP3	0.029689435	-0.900276275	Inh_Neuron
26676	CNBD2	0.029707137	-0.370653354	Inh_Neuron
26677	VWA9	0.029722816	0.062073653	Inh_Neuron
26678	DCDC2	0.029730371	-0.13634831	Inh_Neuron
26679	QPCTL	0.029730371	0.2389295	Inh_Neuron
26680	COQ6	0.029763691	0.0813636	Inh_Neuron
26681	IQCH	0.029813904	0.109273198	Inh_Neuron
26682	CYP3A43	0.029824399	-0.054735941	Inh_Neuron
26683	WNT7A	0.029939114	-0.794818647	Inh_Neuron
26684	MRPL23	0.02997327	-0.145479091	Inh_Neuron
26685	AK7	0.029980739	-0.455206392	Inh_Neuron
26686	GSG1L2	0.030039087	-1.099060179	Inh_Neuron
26687	AQP8	0.030085264	-0.457198619	Inh_Neuron
26688	PTGS2	0.030089336	-0.226637616	Inh_Neuron
26689	CECR2	0.030089999	-0.135764354	Inh_Neuron
26690	PLGRKT	0.03013877	-0.333452015	Inh_Neuron
26691	RIT1	0.030206338	-0.558239765	Inh_Neuron
26692	SLC35A1	0.030243083	0.320414875	Inh_Neuron
26693	EFCAB11	0.030275526	-0.09161013	Inh_Neuron
26694	PRR3	0.030337031	0.057826623	Inh_Neuron
26695	ENPP1	0.030367429	-0.082792008	Inh_Neuron
26696	FBXO48	0.03037992	0.025435274	Inh_Neuron
26697	TFAP2E	0.030404258	-0.168840574	Inh_Neuron
26698	TNRC18	0.030408983	0.217405203	Inh_Neuron
26699	ATP6V0A4	0.030422409	-0.889603038	Inh_Neuron
26700	AC003006.7	0.030457124	-0.333647221	Inh_Neuron
26701	KCNE4	0.030502937	-0.120114723	Inh_Neuron
26702	CBR3	0.030555131	-0.038489025	Inh_Neuron
26703	AVEN	0.030564566	0.231490717	Inh_Neuron
26704	PDK2	0.030564566	0.176529231	Inh_Neuron
26705	C1QTNF1	0.030564667	-0.85806826	Inh_Neuron
26706	NDC1	0.030575262	0.111995278	Inh_Neuron
26707	ELFN1	0.030646228	0.231261734	Inh_Neuron
26708	FBXL6	0.03065505	-0.203812607	Inh_Neuron
26709	TESC	0.030663013	-0.698554353	Inh_Neuron
26710	CCAR2	0.030669199	0.081046037	Inh_Neuron
26711	PEX16	0.03071991	-0.041501494	Inh_Neuron
26712	ADAM28	0.030742909	-0.781488779	Inh_Neuron
26713	RP11-140L24.4	0.030753437	0.389749019	Inh_Neuron
26714	HERC5	0.030753628	0.237046385	Inh_Neuron
26715	OXR1	0.03078815	0.036611639	Inh_Neuron
26716	MON1A	0.030797051	0.550931499	Inh_Neuron
26717	RARA	0.030803385	0.267969417	Inh_Neuron
26718	MBOAT7	0.030807697	0.47483974	Inh_Neuron
26719	NAF1	0.030871557	0.067425989	Inh_Neuron
26720	USP6	0.030923073	-0.064825813	Inh_Neuron
26721	FAIM	0.031021651	-0.403267262	Inh_Neuron
26722	RHCG	0.031053089	0.960564516	Inh_Neuron
26723	C19orf44	0.031064292	0.132125821	Inh_Neuron
26724	DUS4L	0.031074299	-0.090325485	Inh_Neuron
26725	FGF2	0.031076671	-0.200814901	Inh_Neuron
26726	B3GNTL1	0.031076671	-0.016676959	Inh_Neuron
26727	TUFT1	0.031085513	-0.050322191	Inh_Neuron
26728	NUDT15	0.031148136	0.231533326	Inh_Neuron
26729	ISOC1	0.031191216	0.743885286	Inh_Neuron
26730	CAPN15	0.031209217	0.133056943	Inh_Neuron
26731	CRABP1	0.031271528	-0.840000695	Inh_Neuron
26732	HOMEZ	0.031321966	-0.16687919	Inh_Neuron
26733	NIT2	0.031329406	0.247900539	Inh_Neuron
26734	ZNF16	0.031399556	0.1040763	Inh_Neuron
26735	ZNF34	0.031421503	-0.341152619	Inh_Neuron
26736	SLC9A1	0.031431872	0.650824507	Inh_Neuron
26737	DNMT3B	0.031444969	0.168099574	Inh_Neuron
26738	BRINP3	0.031450095	0.298716826	Inh_Neuron
26739	CRHR2	0.031530206	-1.15218226	Inh_Neuron
26740	DVL1	0.031550288	0.302390866	Inh_Neuron
26741	DHRS4	0.031584664	-0.491704038	Inh_Neuron
26742	SERTAD4	0.031688735	-0.176924208	Inh_Neuron
26743	LYRM1	0.031748266	-0.181182931	Inh_Neuron
26744	NOL8	0.031759212	0.206014169	Inh_Neuron
26745	DUS3L	0.031759212	-0.37338034	Inh_Neuron
26746	F8A1	0.031765953	-0.360337994	Inh_Neuron
26747	PTBP1	0.031779864	0.279336859	Inh_Neuron
26748	FNTB	0.03178292	-0.087406779	Inh_Neuron
26749	SGPP2	0.031827917	-0.325782011	Inh_Neuron
26750	NAGA	0.031916356	-0.611852431	Inh_Neuron
26751	MIF4GD	0.03206549	-0.523074403	Inh_Neuron
26752	ASB14	0.032108139	-0.542029166	Inh_Neuron
26753	NAA11	0.032115337	-1.101251989	Inh_Neuron
26754	UBOX5	0.032143469	0.218317616	Inh_Neuron
26755	PARP2	0.032256206	0.098115066	Inh_Neuron
26756	APBB1IP	0.032266499	0.282201467	Inh_Neuron
26757	CYTH2	0.032266499	0.061117796	Inh_Neuron
26758	REP15	0.03232833	-1.507962523	Inh_Neuron
26759	RFX5	0.032366219	-0.075521477	Inh_Neuron
26760	FGF7	0.032379334	0.674674492	Inh_Neuron
26761	PDLIM3	0.032382693	-0.05330584	Inh_Neuron
26762	EFNA1	0.032449264	-0.52584024	Inh_Neuron
26763	CRISPLD2	0.032454201	0.05621219	Inh_Neuron
26764	SPDEF	0.032477336	-0.822622403	Inh_Neuron
26765	ZCCHC3	0.032483297	0.273443092	Inh_Neuron
26766	CLEC12A	0.03249737	0.150425371	Inh_Neuron
26767	DGAT2	0.032499398	-0.262729462	Inh_Neuron
26768	H1FX	0.032515032	0.465327171	Inh_Neuron
26769	RELB	0.032515032	0.021474139	Inh_Neuron
26770	TFR2	0.032542876	-0.029438101	Inh_Neuron
26771	ZMYM1	0.032546855	0.285226884	Inh_Neuron
26772	CHRNA6	0.03255296	-0.121531392	Inh_Neuron
26773	MAD2L1	0.032561296	0.176639502	Inh_Neuron
26774	ARHGAP11B	0.032580833	-0.383991626	Inh_Neuron
26775	WNT8A	0.032615121	-0.619275781	Inh_Neuron
26776	GLTP	0.032619887	0.162652212	Inh_Neuron
26777	IL10RA	0.032628157	0.322717696	Inh_Neuron
26778	FAM189A2	0.032650677	-0.067971901	Inh_Neuron
26779	SLFN5	0.032658221	-0.711828121	Inh_Neuron
26780	IKZF5	0.032731121	0.38398019	Inh_Neuron
26781	FBXL19	0.032761676	0.609609164	Inh_Neuron
26782	SYNPR	0.032774983	0.097548401	Inh_Neuron
26783	RASA3	0.032775482	0.134946781	Inh_Neuron
26784	FAM46A	0.03285445	0.069523932	Inh_Neuron
26785	SLC5A8	0.032856557	-0.190991642	Inh_Neuron
26786	TTPAL	0.032892755	0.187521437	Inh_Neuron
26787	A1BG	0.032912285	-0.150254276	Inh_Neuron
26788	MAML1	0.032917369	0.162911564	Inh_Neuron
26789	MYH13	0.03299047	-0.229572487	Inh_Neuron
26790	ENO4	0.033016057	0.286220563	Inh_Neuron
26791	KLHDC8B	0.033045008	0.130290454	Inh_Neuron
26792	GPSM1	0.03304501	0.262361636	Inh_Neuron
26793	GIN1	0.033098181	-0.079712216	Inh_Neuron
26794	CD300A	0.033214721	-4.88845667	Inh_Neuron
26795	SMIM1	0.033220809	-3.595601922	Inh_Neuron
26796	FGF11	0.033220809	-3.924018529	Inh_Neuron
26797	COL6A6	0.03322566	-0.015044031	Inh_Neuron
26798	MANEA	0.03322566	-0.133526987	Inh_Neuron
26799	COLGALT1	0.033234902	0.541657895	Inh_Neuron
26800	TMX1	0.033242222	0.013258432	Inh_Neuron
26801	ZNF557	0.033306058	-0.227655479	Inh_Neuron
26802	KCNJ9	0.033323318	0.458814481	Inh_Neuron
26803	CYB5D1	0.033344763	0.084191687	Inh_Neuron
26804	CUL9	0.033523121	0.205481639	Inh_Neuron
26805	AMER2	0.033523121	0.32747184	Inh_Neuron
26806	RHOF	0.033544132	0.315965926	Inh_Neuron
26807	YOD1	0.033621171	-0.404399671	Inh_Neuron
26808	SGK3	0.033638163	-0.553701271	Inh_Neuron
26809	CCDC60	0.033666817	-0.225015019	Inh_Neuron
26810	TP53INP2	0.033666817	-0.416563044	Inh_Neuron
26811	MMP26	0.033677315	-0.472842624	Inh_Neuron
26812	MYO5C	0.03371019	0.162452416	Inh_Neuron
26813	PDE3A	0.033827806	0.249345764	Inh_Neuron
26814	CDK18	0.033992602	0.488281843	Inh_Neuron
26815	MKNK1	0.034008464	0.340861808	Inh_Neuron
26816	RBM20	0.034008464	0.211081029	Inh_Neuron
26817	TMEM221	0.034008464	-0.101986294	Inh_Neuron
26818	ZNF880	0.034032781	-0.587129798	Inh_Neuron
26819	LEFTY1	0.034069172	-1.324920301	Inh_Neuron
26820	SMAD6	0.03413111	-1.354728039	Inh_Neuron
26821	ACTN4	0.03413111	0.275892239	Inh_Neuron
26822	NAT14	0.034133732	0.323627292	Inh_Neuron
26823	ZNF692	0.034168847	0.268828194	Inh_Neuron
26824	SLC30A10	0.034218393	-0.051413993	Inh_Neuron
26825	FOSL2	0.034261982	0.23441859	Inh_Neuron
26826	NOMO3	0.034308032	-0.07258253	Inh_Neuron
26827	PRX	0.034310622	0.283980745	Inh_Neuron
26828	CHURC1	0.034329427	-0.218524467	Inh_Neuron
26829	WBSCR27	0.034403796	-2.095970861	Inh_Neuron
26830	FAM76B	0.034422255	0.263993472	Inh_Neuron
26831	KANK1	0.034455648	-0.07383409	Inh_Neuron
26832	CTNS	0.034571324	-0.568125451	Inh_Neuron
26833	MAPK13	0.034594283	-0.027836741	Inh_Neuron
26834	C17orf80	0.034594283	0.340810625	Inh_Neuron
26835	UBXN10	0.034594559	-0.16433219	Inh_Neuron
26836	LIMD2	0.034600394	-0.450542091	Inh_Neuron
26837	MAP2K3	0.034606245	0.116803743	Inh_Neuron
26838	POLD4	0.034715787	-1.219152058	Inh_Neuron
26839	SYTL3	0.034826081	-0.440313829	Inh_Neuron
26840	TMEM63A	0.034827209	0.384139464	Inh_Neuron
26841	MEX3C	0.034842209	0.322930491	Inh_Neuron
26842	GYG2	0.034869926	-0.49607229	Inh_Neuron
26843	RP11-212D19.4	0.034869926	1.995666063	Inh_Neuron
26844	LITAF	0.034869926	-0.832037468	Inh_Neuron
26845	CBARP	0.034910811	-0.038944941	Inh_Neuron
26846	CCBE1	0.034917856	0.412012573	Inh_Neuron
26847	AP3S2	0.035004317	0.302915278	Inh_Neuron
26848	ZNF227	0.035026187	-0.148272394	Inh_Neuron
26849	PHLDB3	0.03506018	-0.040581281	Inh_Neuron
26850	KCNH6	0.035118935	-0.603496453	Inh_Neuron
26851	PDGFRA	0.035166608	-0.365683894	Inh_Neuron
26852	C16orf46	0.035192059	0.366916178	Inh_Neuron
26853	UPRT	0.035236675	0.011703884	Inh_Neuron
26854	GOLGA8N	0.035238398	0.260245326	Inh_Neuron
26855	ERLIN2	0.035253887	-0.205081122	Inh_Neuron
26856	FAM175A	0.035272697	0.603082052	Inh_Neuron
26857	KANSL2	0.035360133	0.139244931	Inh_Neuron
26858	MTRF1	0.035401689	-0.237112361	Inh_Neuron
26859	STK32B	0.035472185	-0.249750904	Inh_Neuron
26860	AAR2	0.035472185	0.092324922	Inh_Neuron
26861	RERGL	0.035507499	-0.684229045	Inh_Neuron
26862	PMS2	0.03555462	0.125498269	Inh_Neuron
26863	TMEM116	0.035621437	0.020907544	Inh_Neuron
26864	PRICKLE4	0.035670937	-1.201228807	Inh_Neuron
26865	B3GNT4	0.035752482	-1.339418849	Inh_Neuron
26866	ZNF776	0.035876703	-0.116003928	Inh_Neuron
26867	FRMPD3	0.035960598	0.046334419	Inh_Neuron
26868	HILPDA	0.035999774	-0.418649091	Inh_Neuron
26869	PLCD1	0.036016833	-0.295296489	Inh_Neuron
26870	FMO5	0.036114775	-0.134647297	Inh_Neuron
26871	ATAD2	0.036189192	0.083491046	Inh_Neuron
26872	PLAC8L1	0.036206316	0.127299651	Inh_Neuron
26873	SKP2	0.036218808	-0.278568877	Inh_Neuron
26874	IER3	0.03638118	-0.504565858	Inh_Neuron
26875	ACRC	0.036410626	0.501061208	Inh_Neuron
