	Gene	padj	FC	Tissue
7919	CAMKK1	5.7e-05	-0.078869438	Exc_Neuron
7920	USP47	5.73e-05	-0.107481759	Exc_Neuron
7921	STK32A	5.73e-05	-0.019159873	Exc_Neuron
7922	IQCE	5.77e-05	-0.086552379	Exc_Neuron
7923	GAB2	5.81e-05	-0.171456324	Exc_Neuron
7924	PPP1R12C	5.81e-05	0.071833357	Exc_Neuron
7925	RHOJ	5.84e-05	0.470852388	Exc_Neuron
7926	TERF2	5.9e-05	0.039959671	Exc_Neuron
7927	MVB12A	5.9e-05	0.309700581	Exc_Neuron
7928	KCNT1	5.92e-05	-0.203930803	Exc_Neuron
7929	MAPK8IP2	5.94e-05	-0.211323418	Exc_Neuron
7930	LRTM2	5.96e-05	0.044957066	Exc_Neuron
7931	STX6	5.97e-05	-0.028788301	Exc_Neuron
7932	CNTRL	5.97e-05	-0.102209143	Exc_Neuron
7933	KCNS3	5.98e-05	0.258215108	Exc_Neuron
7934	SEC61A1	6.01e-05	-0.109842979	Exc_Neuron
7935	MOSPD2	6.01e-05	-0.06930729	Exc_Neuron
7936	POC1B	6.01e-05	-0.035383835	Exc_Neuron
7937	SFXN4	6.03e-05	0.014044037	Exc_Neuron
7938	DIRC2	6.05e-05	-0.181877402	Exc_Neuron
7939	RNF208	6.12e-05	-0.161732787	Exc_Neuron
7940	STOX1	6.15e-05	0.010822269	Exc_Neuron
7941	PCDHB6	6.15e-05	0.669837148	Exc_Neuron
7942	BAHD1	6.17e-05	-0.116319036	Exc_Neuron
7943	PAXIP1	6.22e-05	-0.039354633	Exc_Neuron
7944	CCDC157	6.22e-05	-0.090939178	Exc_Neuron
7945	C5orf45	6.25e-05	-0.118367411	Exc_Neuron
7946	PIK3C2A	6.29e-05	-0.173276833	Exc_Neuron
7947	SERPINB1	6.32e-05	0.513968128	Exc_Neuron
7948	LPAR6	6.32e-05	0.320791486	Exc_Neuron
7949	PRLR	6.33e-05	0.013899517	Exc_Neuron
7950	FANCC	6.33e-05	-0.067928457	Exc_Neuron
7951	CCNB1	6.34e-05	0.113364173	Exc_Neuron
7952	NRL	6.36e-05	0.739663006	Exc_Neuron
7953	MEF2C	6.37e-05	-0.099946745	Exc_Neuron
7954	SGMS1	6.43e-05	-0.154790645	Exc_Neuron
7955	FOXF2	6.43e-05	0.461948501	Exc_Neuron
7956	ACVR2B	6.47e-05	-0.071667588	Exc_Neuron
7957	CDYL	6.48e-05	-0.134813183	Exc_Neuron
7958	TMOD1	6.48e-05	-0.110210851	Exc_Neuron
7959	PARP11	6.48e-05	-0.210225976	Exc_Neuron
7960	ABCC10	6.49e-05	-0.116642115	Exc_Neuron
7961	C14orf79	6.53e-05	-0.049262929	Exc_Neuron
7962	LCA5L	6.59e-05	0.468199863	Exc_Neuron
7963	TMEM62	6.6e-05	0.143851479	Exc_Neuron
7964	NRG4	6.6e-05	-0.172045567	Exc_Neuron
7965	MMD2	6.62e-05	-0.010586193	Exc_Neuron
7966	ADPRHL1	6.64e-05	0.0606255	Exc_Neuron
7967	CXADR	6.67e-05	-0.186867577	Exc_Neuron
7968	LHPP	6.68e-05	-0.049448697	Exc_Neuron
7969	PRDM6	6.68e-05	0.018704947	Exc_Neuron
7970	ZNF540	6.68e-05	-0.124117657	Exc_Neuron
7971	AC092835.2	6.68e-05	-0.107364713	Exc_Neuron
7972	TPRN	6.72e-05	-0.019802008	Exc_Neuron
7973	GTF2H3	6.72e-05	-0.093076986	Exc_Neuron
7974	MUS81	6.8e-05	0.104940809	Exc_Neuron
7975	ABCC12	6.82e-05	0.504970062	Exc_Neuron
7976	ZKSCAN4	6.83e-05	0.198645141	Exc_Neuron
7977	CLASP1	6.88e-05	-0.005428493	Exc_Neuron
7978	TEX22	6.88e-05	-0.112957047	Exc_Neuron
7979	PCSK5	6.89e-05	0.026493753	Exc_Neuron
7980	GNB3	6.89e-05	0.046836243	Exc_Neuron
7981	CCL2	6.89e-05	1.712580779	Exc_Neuron
7982	PRKD3	6.92e-05	0.32706196	Exc_Neuron
7983	CPLX2	6.93e-05	-0.172543507	Exc_Neuron
7984	CCDC13	6.94e-05	0.519270658	Exc_Neuron
7985	TMEM39B	6.94e-05	-0.232940406	Exc_Neuron
7986	SLC5A6	6.99e-05	-0.049898868	Exc_Neuron
7987	CPSF4	7e-05	-0.057128028	Exc_Neuron
7988	CRTC1	7e-05	-0.095664345	Exc_Neuron
7989	VGLL4	7.01e-05	-0.074954579	Exc_Neuron
7990	FAR2	7.02e-05	-0.190469618	Exc_Neuron
7991	B3GALT1	7.03e-05	-0.108331276	Exc_Neuron
7992	RAB4B-EGLN2	7.04e-05	0.283562224	Exc_Neuron
7993	TMBIM6	7.1e-05	-0.031280691	Exc_Neuron
7994	RP11-514O12.4	7.1e-05	0.268085055	Exc_Neuron
7995	ADSL	7.13e-05	0.092672885	Exc_Neuron
7996	WRNIP1	7.14e-05	-0.147592089	Exc_Neuron
7997	SLC46A1	7.14e-05	0.014215687	Exc_Neuron
7998	ZNF891	7.22e-05	0.119429388	Exc_Neuron
7999	LMTK2	7.25e-05	-0.099538252	Exc_Neuron
8000	PPIP5K2	7.25e-05	-0.113395198	Exc_Neuron
8001	NUPR1L	7.25e-05	0.326215793	Exc_Neuron
8002	TSNAXIP1	7.3e-05	0.045197421	Exc_Neuron
8003	SLC22A6	7.31e-05	0.225097185	Exc_Neuron
8004	DYNLRB2	7.35e-05	0.101896224	Exc_Neuron
8005	MARCH3	7.35e-05	0.203000889	Exc_Neuron
8006	FAM153C	7.36e-05	-0.149358522	Exc_Neuron
8007	ERCC6L2	7.41e-05	-0.129282847	Exc_Neuron
8008	PPP1CB	7.41e-05	-0.116163674	Exc_Neuron
8009	PDGFRB	7.46e-05	-0.012424941	Exc_Neuron
8010	ATG2A	7.46e-05	0.049069024	Exc_Neuron
8011	STX16-NPEPL1	7.48e-05	-0.128489638	Exc_Neuron
8012	GARNL3	7.49e-05	-0.093078691	Exc_Neuron
8013	GLRA2	7.52e-05	0.007297305	Exc_Neuron
8014	CXXC5	7.52e-05	-0.086371075	Exc_Neuron
8015	FZD1	7.53e-05	0.270588803	Exc_Neuron
8016	EFTUD1	7.54e-05	-0.209473376	Exc_Neuron
8017	SZRD1	7.54e-05	0.019273633	Exc_Neuron
8018	THAP8	7.57e-05	0.048173076	Exc_Neuron
8019	ZNF404	7.58e-05	0.07863146	Exc_Neuron
8020	TOR2A	7.59e-05	-0.23674718	Exc_Neuron
8021	COG7	7.6e-05	-0.156367229	Exc_Neuron
8022	MTM1	7.63e-05	0.018732902	Exc_Neuron
8023	ZNF287	7.65e-05	0.076057088	Exc_Neuron
8024	ATP6V1G2-DDX39B	7.69e-05	0.458162257	Exc_Neuron
8025	TEAD1	7.71e-05	-0.139370813	Exc_Neuron
8026	ZEB1	7.74e-05	-0.060742623	Exc_Neuron
8027	RAB3D	7.74e-05	-0.140123606	Exc_Neuron
8028	FGD4	7.76e-05	-0.210153018	Exc_Neuron
8029	KIAA0226L	7.78e-05	0.25118153	Exc_Neuron
8030	FXYD5	7.85e-05	-0.040831189	Exc_Neuron
8031	PHKA1	7.86e-05	0.18371713	Exc_Neuron
8032	HMG20B	7.86e-05	0.448000765	Exc_Neuron
8033	FRZB	7.9e-05	0.376868727	Exc_Neuron
8034	SLC4A2	7.9e-05	0.96580094	Exc_Neuron
8035	CCNF	7.9e-05	0.083764864	Exc_Neuron
8036	BTBD8	7.91e-05	-0.032084825	Exc_Neuron
8037	SORCS1	7.94e-05	-0.288774469	Exc_Neuron
8038	DAPK1	7.94e-05	-0.121931893	Exc_Neuron
8039	PCDHB10	7.94e-05	0.14032654	Exc_Neuron
8040	RP11-77K12.1	7.95e-05	0.134365883	Exc_Neuron
8041	POLR2M	7.95e-05	0.036581329	Exc_Neuron
8042	TESK1	7.98e-05	-0.299052758	Exc_Neuron
8043	SEPP1	7.98e-05	-0.20956655	Exc_Neuron
8044	TBL2	7.99e-05	-0.294683691	Exc_Neuron
8045	TMED1	7.99e-05	0.049907886	Exc_Neuron
8046	ZNF668	8e-05	0.134535266	Exc_Neuron
8047	RANBP3	8.03e-05	-0.177246781	Exc_Neuron
8048	CLHC1	8.07e-05	-0.012893256	Exc_Neuron
8049	PDS5A	8.07e-05	-0.073366236	Exc_Neuron
8050	CTD-2331H12.8	8.13e-05	-0.016790891	Exc_Neuron
8051	RTTN	8.14e-05	-0.026935275	Exc_Neuron
8052	ACOX3	8.15e-05	0.024404685	Exc_Neuron
8053	EVA1C	8.18e-05	-0.101535282	Exc_Neuron
8054	FAM151A	8.22e-05	1.307984316	Exc_Neuron
8055	PPP2R5C	8.25e-05	-0.123110417	Exc_Neuron
8056	SLC25A34	8.26e-05	-0.905046361	Exc_Neuron
8057	MAML1	8.28e-05	-0.110239801	Exc_Neuron
8058	VSTM5	8.29e-05	0.160233128	Exc_Neuron
8059	SEC22A	8.29e-05	-0.188394599	Exc_Neuron
8060	KLHL25	8.36e-05	0.283595877	Exc_Neuron
8061	AATK	8.37e-05	-0.192067073	Exc_Neuron
8062	ELF2	8.37e-05	-0.047070919	Exc_Neuron
8063	HUNK	8.38e-05	-0.17679969	Exc_Neuron
8064	ST7L	8.4e-05	-0.184019837	Exc_Neuron
8065	LGI2	8.4e-05	0.995030269	Exc_Neuron
8066	MTMR14	8.42e-05	-0.006116856	Exc_Neuron
8067	SLC12A3	8.43e-05	0.123086562	Exc_Neuron
8068	INF2	8.47e-05	-0.898793966	Exc_Neuron
8069	AIFM2	8.48e-05	-0.116679331	Exc_Neuron
8070	MAP2K6	8.51e-05	-0.139861807	Exc_Neuron
8071	HIATL2	8.53e-05	-0.112731296	Exc_Neuron
8072	UCK2	8.53e-05	-0.15038659	Exc_Neuron
8073	SLC7A4	8.53e-05	-0.498068519	Exc_Neuron
8074	TADA1	8.54e-05	0.128603388	Exc_Neuron
8075	WWC1	8.57e-05	-0.059564626	Exc_Neuron
8076	NUP98	8.58e-05	-0.12494038	Exc_Neuron
8077	WDR70	8.6e-05	-0.129799103	Exc_Neuron
8078	ZNF587	8.6e-05	0.04430404	Exc_Neuron
8079	KCND2	8.65e-05	-0.175954257	Exc_Neuron
8080	TDP1	8.66e-05	-0.08354737	Exc_Neuron
8081	GTF2IRD1	8.67e-05	-0.106045539	Exc_Neuron
8082	ETNK2	8.72e-05	0.623640928	Exc_Neuron
8083	EEF2KMT	8.75e-05	0.298940586	Exc_Neuron
8084	CHD6	8.75e-05	-0.086624555	Exc_Neuron
8085	LRRC14	8.76e-05	-0.109728901	Exc_Neuron
8086	NUMA1	8.76e-05	-0.2793976	Exc_Neuron
8087	NKTR	8.8e-05	-0.372520543	Exc_Neuron
8088	ZNF3	8.88e-05	-0.042270511	Exc_Neuron
8089	TBC1D4	8.88e-05	-0.135231735	Exc_Neuron
8090	TMEM47	8.89e-05	-0.109969856	Exc_Neuron
8091	KCNIP3	8.92e-05	-0.121425211	Exc_Neuron
8092	DHX40	8.93e-05	-0.18309554	Exc_Neuron
8093	ASCC1	8.96e-05	-0.160523686	Exc_Neuron
8094	APBA1	9.01e-05	-0.236330675	Exc_Neuron
8095	CHST11	9.04e-05	-0.352204758	Exc_Neuron
8096	AACS	9.04e-05	-0.270122511	Exc_Neuron
8097	SMG1	9.05e-05	-0.073350239	Exc_Neuron
8098	WDR34	9.1e-05	-0.273869374	Exc_Neuron
8099	P3H1	9.1e-05	0.02632122	Exc_Neuron
8100	AFF4	9.14e-05	-0.098925053	Exc_Neuron
8101	MYNN	9.24e-05	0.11378936	Exc_Neuron
8102	MTG2	9.28e-05	-0.066905475	Exc_Neuron
8103	TTC23	9.31e-05	0.064948525	Exc_Neuron
8104	DHRSX	9.33e-05	-0.135728106	Exc_Neuron
8105	PRUNE	9.34e-05	-0.088949586	Exc_Neuron
8106	TTC34	9.34e-05	0.682429522	Exc_Neuron
8107	MCHR1	9.37e-05	0.044949529	Exc_Neuron
8108	KCNK2	9.39e-05	-0.028319862	Exc_Neuron
8109	PHLDA2	9.42e-05	0.065730244	Exc_Neuron
8110	KCNK7	9.43e-05	1.189509173	Exc_Neuron
8111	TUFT1	9.43e-05	-0.044806143	Exc_Neuron
8112	NCR3LG1	9.44e-05	0.154591839	Exc_Neuron
8113	GRIK3	9.5e-05	-0.14729215	Exc_Neuron
8114	NAIP	9.5e-05	-0.152970109	Exc_Neuron
8115	BCAT2	9.54e-05	0.070672436	Exc_Neuron
8116	SUGP1	9.56e-05	0.026756241	Exc_Neuron
8117	PLEKHG4B	9.59e-05	1.459823419	Exc_Neuron
8118	RIT1	9.61e-05	-0.139030416	Exc_Neuron
8119	BLOC1S6	9.62e-05	1.082566239	Exc_Neuron
8120	PHC1	9.65e-05	-0.053967251	Exc_Neuron
8121	AIFM1	9.66e-05	-0.157119446	Exc_Neuron
8122	HGSNAT	9.68e-05	-0.059510096	Exc_Neuron
8123	PRPF4	9.74e-05	-0.086904175	Exc_Neuron
8124	MGAT4B	9.74e-05	-0.112693397	Exc_Neuron
8125	GLTP	9.75e-05	0.219742175	Exc_Neuron
8126	NCOR2	9.76e-05	-0.152042768	Exc_Neuron
8127	GK5	9.77e-05	-0.125927542	Exc_Neuron
8128	SIN3B	9.81e-05	-0.208491396	Exc_Neuron
8129	PDE4B	9.84e-05	-0.162088794	Exc_Neuron
8130	TENM4	9.86e-05	-0.073970197	Exc_Neuron
8131	TARBP2	9.92e-05	0.161996291	Exc_Neuron
8132	AXIN2	9.95e-05	-0.262420803	Exc_Neuron
8133	SLFNL1	9.96e-05	0.235561319	Exc_Neuron
8134	CD163L1	9.96e-05	-0.137075907	Exc_Neuron
8135	CENPQ	9.97e-05	0.390090494	Exc_Neuron
8136	ZNF439	0.0001	-0.047464855	Exc_Neuron
8137	RAPGEF2	0.000100296	-0.001964638	Exc_Neuron
8138	TMA16	0.000100474	-0.109325777	Exc_Neuron
8139	NSMCE2	0.000100573	-0.148334689	Exc_Neuron
8140	TBCK	0.000100602	-0.08755611	Exc_Neuron
8141	SLC35A1	0.000100727	0.121494924	Exc_Neuron
8142	BAAT	0.000100727	0.218063232	Exc_Neuron
8143	WNT5A	0.000101587	0.059032638	Exc_Neuron
8144	C22orf46	0.000101587	0.27479034	Exc_Neuron
8145	SYTL2	0.000101827	-0.00656791	Exc_Neuron
8146	ASB6	0.000102145	-0.180222463	Exc_Neuron
8147	NRG2	0.000102733	-0.078419118	Exc_Neuron
8148	EXD2	0.000102812	-0.061496808	Exc_Neuron
8149	FAM206A	0.000102966	0.00088966	Exc_Neuron
8150	ZNF609	0.000102971	-0.087789812	Exc_Neuron
8151	SMIM1	0.000103065	2.077303187	Exc_Neuron
8152	CEP97	0.000103097	0.029975815	Exc_Neuron
8153	CNTNAP4	0.000103706	-0.1866662	Exc_Neuron
8154	SLC6A17	0.000103851	-0.140099545	Exc_Neuron
8155	HRASLS5	0.00010391	-0.068636482	Exc_Neuron
8156	PAPD4	0.000104313	-0.097069548	Exc_Neuron
8157	PQLC2	0.000105208	-0.037249314	Exc_Neuron
8158	EFCAB5	0.000105208	-0.150653293	Exc_Neuron
8159	KNSTRN	0.000105597	0.348002492	Exc_Neuron
8160	RFWD3	0.000105699	-0.120629626	Exc_Neuron
8161	IER3	0.000105986	-0.209581658	Exc_Neuron
8162	POLI	0.000106512	-0.096022728	Exc_Neuron
8163	XPNPEP3	0.000107159	-0.086236032	Exc_Neuron
8164	RIOK1	0.000108359	0.064781159	Exc_Neuron
8165	TSEN54	0.000108359	-0.190662428	Exc_Neuron
8166	PAPPA2	0.000108522	0.144382938	Exc_Neuron
8167	TFAP2D	0.000108794	0.433073511	Exc_Neuron
8168	ABCG4	0.000108887	0.29290268	Exc_Neuron
8169	HERPUD2	0.000109182	-0.139110589	Exc_Neuron
8170	DHRS12	0.000109199	0.057257936	Exc_Neuron
8171	XXYLT1	0.000109471	0.012642716	Exc_Neuron
8172	PER1	0.000109772	-0.250050185	Exc_Neuron
8173	HSDL2	0.000109899	-0.001975235	Exc_Neuron
8174	DIS3L	0.000110122	-0.057374852	Exc_Neuron
8175	ZC3H12C	0.000110376	-0.097287967	Exc_Neuron
8176	LCORL	0.000110572	-0.170479718	Exc_Neuron
8177	SLC6A1	0.000110662	-0.103205143	Exc_Neuron
8178	TMEM182	0.000111553	0.187365864	Exc_Neuron
8179	TMEM101	0.000111681	-0.135544975	Exc_Neuron
8180	SYNPO2L	0.00011202	0.519683401	Exc_Neuron
8181	TUBE1	0.000112259	-0.097783856	Exc_Neuron
8182	HAUS2	0.000112553	-0.117894894	Exc_Neuron
8183	DNALI1	0.000112806	0.339320769	Exc_Neuron
8184	PAM16	0.000113323	0.579547789	Exc_Neuron
8185	PCYT1B	0.000113989	-0.316806433	Exc_Neuron
8186	SORT1	0.000114329	-0.100166495	Exc_Neuron
8187	MESDC1	0.000114719	-0.033029683	Exc_Neuron
8188	CDH26	0.000114735	-0.010158792	Exc_Neuron
8189	NREP	0.000115037	-0.1067875	Exc_Neuron
8190	POLE2	0.000115525	0.127918531	Exc_Neuron
8191	ADCY5	0.000116067	-0.189741957	Exc_Neuron
8192	ATXN2	0.000116136	0.010305739	Exc_Neuron
8193	HMCN2	0.000116597	0.541217378	Exc_Neuron
8194	NPAT	0.000117641	-0.086684064	Exc_Neuron
8195	CD55	0.000117715	-0.130425541	Exc_Neuron
8196	TVP23B	0.000118271	0.13470393	Exc_Neuron
8197	KLF7	0.000118589	-0.201257015	Exc_Neuron
8198	FYN	0.000119502	-0.149389934	Exc_Neuron
8199	IGHMBP2	0.000119734	-0.097293127	Exc_Neuron
8200	WDR43	0.000119936	-0.143004418	Exc_Neuron
8201	SMC4	0.000120627	-0.108462384	Exc_Neuron
8202	GLT1D1	0.000120629	-0.248835294	Exc_Neuron
8203	ENTPD6	0.000120765	-0.204570597	Exc_Neuron
8204	ZNHIT6	0.000120865	-0.096631087	Exc_Neuron
8205	RNF168	0.000121417	-0.100239765	Exc_Neuron
8206	ADGB	0.00012148	-0.270156041	Exc_Neuron
8207	SLC8B1	0.000121752	-0.008244833	Exc_Neuron
8208	KCNA2	0.000121965	-0.113169165	Exc_Neuron
8209	PIK3IP1	0.000122145	-0.387276451	Exc_Neuron
8210	TMEM255B	0.000122409	0.287184201	Exc_Neuron
8211	ORC2	0.000123266	-0.148192025	Exc_Neuron
8212	PANX1	0.000123575	0.526799803	Exc_Neuron
8213	SLC24A4	0.00012378	-0.218709473	Exc_Neuron
8214	OPN1SW	0.000125747	2.34278113	Exc_Neuron
8215	TDRKH	0.000126299	0.177437732	Exc_Neuron
8216	MYCBP2	0.000126818	0.02705234	Exc_Neuron
8217	ZDHHC13	0.00012682	-0.073404911	Exc_Neuron
8218	TCP10L	0.000126962	0.079807485	Exc_Neuron
8219	ZFAND3	0.000126962	-0.036112596	Exc_Neuron
8220	FKBP1C	0.000127051	0.611273813	Exc_Neuron
8221	C15orf40	0.000127277	0.009955326	Exc_Neuron
8222	C2orf42	0.000127613	0.135810342	Exc_Neuron
8223	ARHGEF38	0.000129973	0.655538617	Exc_Neuron
8224	IKZF2	0.000130056	-0.345301568	Exc_Neuron
8225	STK11IP	0.000130361	-0.263443766	Exc_Neuron
8226	DAPK2	0.000130361	0.019341221	Exc_Neuron
8227	RETSAT	0.000130852	-0.156667639	Exc_Neuron
8228	MKX	0.000131142	-0.141896963	Exc_Neuron
8229	CXCL14	0.000132785	-0.428800087	Exc_Neuron
8230	BCKDK	0.000132795	-0.088049912	Exc_Neuron
8231	ARL13B	0.000133546	-0.064564927	Exc_Neuron
8232	PLEKHM3	0.000133625	-0.133197181	Exc_Neuron
8233	BRD9	0.000134662	-0.044701723	Exc_Neuron
8234	LRFN3	0.000134821	-0.247360893	Exc_Neuron
8235	IKBIP	0.000134875	0.049338806	Exc_Neuron
8236	PASK	0.000135324	0.068404441	Exc_Neuron
8237	ERAP2	0.000135525	0.383828384	Exc_Neuron
8238	DOK3	0.000136303	0.402112774	Exc_Neuron
8239	SNX24	0.000136478	-0.208624208	Exc_Neuron
8240	ZNF658	0.000136702	-0.112368292	Exc_Neuron
8241	HTRA2	0.000136761	0.030970773	Exc_Neuron
8242	NOS1	0.000136996	0.06092963	Exc_Neuron
8243	GRM7	0.00013747	-0.162746243	Exc_Neuron
8244	PPP1R15A	0.000137737	-0.225061337	Exc_Neuron
8245	PIK3CB	0.000138059	-0.169783075	Exc_Neuron
8246	ARL6IP6	0.000139174	-0.146229291	Exc_Neuron
8247	TMEM127	0.0001394	-0.265935034	Exc_Neuron
8248	CERS4	0.000140156	-0.043370806	Exc_Neuron
8249	VASN	0.000140528	0.354913202	Exc_Neuron
8250	ZNF407	0.000142669	-0.207437209	Exc_Neuron
8251	DTX4	0.000143594	-0.020499851	Exc_Neuron
8252	CHSY1	0.000144038	-0.119724691	Exc_Neuron
8253	FBXO38	0.00014422	0.06605227	Exc_Neuron
8254	RP11-511P7.5	0.000144358	-0.017873641	Exc_Neuron
8255	DGKB	0.000144569	-0.149260259	Exc_Neuron
8256	FRMPD2	0.000144569	0.172959951	Exc_Neuron
8257	ZEB2	0.000144623	-0.154391344	Exc_Neuron
8258	ITGA1	0.00014609	0.691770235	Exc_Neuron
8259	RAMP2	0.00014672	1.464898629	Exc_Neuron
8260	AP4B1	0.000147184	0.166065011	Exc_Neuron
8261	UBR3	0.000147184	-0.091496389	Exc_Neuron
8262	LRP3	0.000147274	-0.187168684	Exc_Neuron
8263	KLHL22	0.000147766	-0.242936199	Exc_Neuron
8264	HNRNPH1	0.000147795	-0.153434563	Exc_Neuron
8265	DUSP9	0.000147954	0.207005579	Exc_Neuron
8266	ZMYM1	0.000148779	-0.125532802	Exc_Neuron
8267	DIP2A	0.0001492	-0.173485722	Exc_Neuron
8268	ADCY9	0.000149721	-0.140999798	Exc_Neuron
8269	TMEM134	0.000149752	-0.228990208	Exc_Neuron
8270	SLC35E4	0.000149934	-0.013877858	Exc_Neuron
8271	CNTN1	0.000150115	-0.132891891	Exc_Neuron
8272	FBXO40	0.000150286	-0.124354311	Exc_Neuron
8273	TTC32	0.00015039	0.040767209	Exc_Neuron
8274	TTC12	0.000151236	0.161912015	Exc_Neuron
8275	PGAP3	0.000151668	-0.295513012	Exc_Neuron
8276	TP53BP2	0.000152531	0.197145222	Exc_Neuron
8277	AKAP13	0.000152531	-0.085708526	Exc_Neuron
8278	PECAM1	0.000153689	-0.214627347	Exc_Neuron
8279	ADTRP	0.000153986	0.161273344	Exc_Neuron
8280	WDR73	0.000154337	0.100169517	Exc_Neuron
8281	SUMF2	0.000155184	-0.30638285	Exc_Neuron
8282	SCN1B	0.000155298	-0.146728482	Exc_Neuron
8283	NIT2	0.000156093	0.055992199	Exc_Neuron
8284	THOC5	0.000156093	0.298098111	Exc_Neuron
8285	DCAF15	0.000156399	0.178277115	Exc_Neuron
8286	SDF4	0.000157191	-0.239726769	Exc_Neuron
8287	ADAM9	0.000157191	-0.101126098	Exc_Neuron
8288	DENND2C	0.000157545	0.006258906	Exc_Neuron
8289	LDHD	0.00015757	0.061008047	Exc_Neuron
8290	SH3GL2	0.000157862	0.001959332	Exc_Neuron
8291	SLC22A14	0.000158763	0.035437287	Exc_Neuron
8292	ADGRL1	0.000159837	0.003183649	Exc_Neuron
8293	RAB11FIP1	0.000160051	-0.073192227	Exc_Neuron
8294	RND3	0.000160803	1.097545745	Exc_Neuron
8295	BTG2	0.000161263	0.026189653	Exc_Neuron
8296	RARS2	0.000161492	-0.075226077	Exc_Neuron
8297	ZNF778	0.000162462	0.108065045	Exc_Neuron
8298	ZNF701	0.000163533	-0.091679968	Exc_Neuron
8299	SLC8A1	0.000164311	-0.133034986	Exc_Neuron
8300	VEZF1	0.000164444	0.03011495	Exc_Neuron
8301	COL6A1	0.000165047	-0.071999254	Exc_Neuron
8302	HLA-DMA	0.000165667	-1.024520457	Exc_Neuron
8303	TIGD6	0.000166413	0.520464889	Exc_Neuron
8304	SENP8	0.000166512	-0.224547927	Exc_Neuron
8305	ZBTB14	0.000166725	0.231982261	Exc_Neuron
8306	CNTLN	0.000167093	-0.309525272	Exc_Neuron
8307	SOX12	0.000168351	-0.139621603	Exc_Neuron
8308	ARHGAP21	0.000170176	-0.063884659	Exc_Neuron
8309	SLC30A5	0.000170455	-0.104564066	Exc_Neuron
8310	SH3BGR	0.000171106	0.037764617	Exc_Neuron
8311	SESN2	0.000171224	0.175696885	Exc_Neuron
8312	ITGAL	0.000171614	0.011642633	Exc_Neuron
8313	ZZEF1	0.000172198	-0.023657093	Exc_Neuron
8314	ZNF473	0.000173187	0.280906438	Exc_Neuron
8315	MOB1A	0.000173276	-0.175680369	Exc_Neuron
8316	RECQL	0.000173426	0.144028139	Exc_Neuron
8317	BSDC1	0.000173429	-0.103700381	Exc_Neuron
8318	ZNF74	0.000173629	0.140750233	Exc_Neuron
8319	C1QL2	0.000174014	-0.068884933	Exc_Neuron
8320	TSEN2	0.000174014	-0.113229488	Exc_Neuron
8321	ATP1B2	0.000174144	0.218234997	Exc_Neuron
8322	SOBP	0.000174264	-0.082847113	Exc_Neuron
8323	ECM1	0.00017477	-0.217061469	Exc_Neuron
8324	KCNH6	0.000176814	0.888836667	Exc_Neuron
8325	ZBTB3	0.000177258	0.423739676	Exc_Neuron
8326	SERHL2	0.000177756	0.049461647	Exc_Neuron
8327	CARHSP1	0.000178159	-0.00321123	Exc_Neuron
8328	JUND	0.000178159	-0.232957276	Exc_Neuron
8329	AC010642.1	0.000178159	0.444193618	Exc_Neuron
8330	PRKAR2B	0.000178601	-0.097918829	Exc_Neuron
8331	DYM	0.000179197	-0.17878959	Exc_Neuron
8332	EDN3	0.00018181	1.486727134	Exc_Neuron
8333	PRICKLE1	0.00018292	-0.028020367	Exc_Neuron
8334	ATXN1	0.000183433	-0.208311469	Exc_Neuron
8335	SEL1L2	0.000183802	-0.101776506	Exc_Neuron
8336	TRIM33	0.000184858	-0.117608696	Exc_Neuron
8337	TGDS	0.000185099	-0.019621289	Exc_Neuron
8338	PALM2	0.000185145	-0.029297774	Exc_Neuron
8339	SMIM10	0.000185198	0.615224215	Exc_Neuron
8340	ZMYND19	0.000187556	0.062045151	Exc_Neuron
8341	CD247	0.000188835	0.094662076	Exc_Neuron
8342	TMCO3	0.000188957	-0.050370868	Exc_Neuron
8343	ABLIM3	0.000189167	-0.066737479	Exc_Neuron
8344	ZCCHC14	0.000189468	-0.098947358	Exc_Neuron
8345	ZNF45	0.000189783	0.308801987	Exc_Neuron
8346	PPP1R35	0.000189863	0.094443698	Exc_Neuron
8347	BSG	0.000191938	-0.073899686	Exc_Neuron
8348	MYO6	0.000192452	-0.125910692	Exc_Neuron
8349	KIF9	0.000192493	-0.193952273	Exc_Neuron
8350	RP11-45M22.4	0.000193408	0.197572782	Exc_Neuron
8351	CNOT11	0.000193964	-0.089720292	Exc_Neuron
8352	ZZZ3	0.000194085	-0.220210165	Exc_Neuron
8353	AP4S1	0.000194085	-0.070579488	Exc_Neuron
8354	ARL17A	0.000194725	0.03882417	Exc_Neuron
8355	PAQR5	0.000195643	0.892615844	Exc_Neuron
8356	RSPO2	0.000195731	-0.196900709	Exc_Neuron
8357	MEIOB	0.000195755	0.224536983	Exc_Neuron
8358	ZBTB34	0.000195786	0.057380742	Exc_Neuron
8359	CAPSL	0.000196122	1.263561847	Exc_Neuron
8360	CCDC30	0.000196354	-0.13842417	Exc_Neuron
8361	HAPLN4	0.000196354	-0.205709558	Exc_Neuron
8362	MTCL1	0.000196371	-0.243983026	Exc_Neuron
8363	NDST1	0.000196869	-0.364987935	Exc_Neuron
8364	CNNM4	0.000197296	-0.227016623	Exc_Neuron
8365	RP11-302B13.5	0.000197296	0.050536051	Exc_Neuron
8366	ANKRD30BL	0.000197532	-0.380467497	Exc_Neuron
